120;Ear;Extermination;Iunmin;Scheol Lower;Eastern Micro Islands;Croaker of Night;110;;;<a href=http://aomainframe.info/showitem.asp?AOID=235874>QL 120 Prevailing Ear Symbiant, Extermination Unit Aban</A>;
230;Left Arm;Artillery;Juma;Penumbra Hollows;Middle/South and Sup Level;Named Hiisi Warriors (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=235489>QL 230 Vigorous Left Arm Symbiant, Artillery Unit Aban</A>;
230;Eye;Infantry;Juma;Penumbra Hollows;Middle/South and Sup Level;Named Hiisi Warriors (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=235627>QL 230 Vigorous Ocular Symbiant, Infantry Unit Aban</A>;
180;Left Wrist;Support;Juma;Penumbra Hollows;Middle/South and Sup Level;Named Hiisi Warriors (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=236215>QL 180 Awakened Left Wrist Symbiant, Support Unit Aban</A>;
220;Left Wrist;Support;Juma;Penumbra Hollows;Middle/South and Sup Level;Named Hiisi Warriors (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=236216>QL 220 Persisting Left Wrist Symbiant, Support Unit Aban</A>;
180;Right Hand;Support;Juma;Penumbra Hollows;Middle/South and Sup Level;Named Hiisi Warriors (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=236231>QL 180 Awakened Right Hand Symbiant, Support Unit Aban</A>;
230;Right Hand;Support;Juma;Penumbra Hollows;Middle/South and Sup Level;Named Hiisi Warriors (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=236232>QL 230 Vigorous Right Hand Symbiant, Support Unit Aban</A>;
180;Legs;Support;Juma;Penumbra Hollows;Middle/South and Sup Level;Named Hiisi Warriors (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=236245>QL 180 Awakened Thigh Symbiant, Support Unit Aban</A>;
270;Left Arm;Extermination;K;Inferno Frontier - Eastern;225 Incarnator - East from Xark's Lair;Named Spinetooth Bosses;220;;;<a href=http://aomainframe.info/showitem.asp?AOID=235933>QL 270 Cognizant Left Arm Symbiant, Extermination Unit Aban</A>;
270;Feet;Extermination;K;Inferno Frontier - Eastern;225 Incarnator - East from Xark's Lair;Named Spinetooth Bosses;220;;;<a href=http://aomainframe.info/showitem.asp?AOID=236055>QL 270 Cognizant Feet Symbiant, Extermination Unit Aban</A>;
270;Left Wrist;Extermination;K;Inferno Frontier - Eastern;225 Incarnator - East from Xark's Lair;Named Spinetooth Bosses;220;;;<a href=http://aomainframe.info/showitem.asp?AOID=235985>QL 270 Cognizant Left Wrist Symbiant, Extermination Unit Aban</A>;
270;Left Wrist;Artillery;K;Inferno Frontier - Eastern;225 Incarnator - East from Xark's Lair;Named Spinetooth Bosses;220;;;<a href=http://aomainframe.info/showitem.asp?AOID=235541>QL 270 Cognizant Left Wrist Symbiant, Artillery Unit Aban</A>;
210;Right Wrist;Artillery;Kaleva;Penumbra Hollows;In Corridors and on the South 2nd Floor;Named Hiisi Warrior Boss (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=235504>QL 210 Living Right Wrist Symbiant, Artillery Unit Aban</A>;
180;Head;Infantry;Kaleva;Penumbra Hollows;In Corridors and on the South 2nd Floor;Named Hiisi Warrior Boss (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=235643>QL 180 Awakened Brain Symbiant, Infantry Unit Aban</A>;
180;Legs;Support;Kaleva;Penumbra Hollows;In Corridors and on the South 2nd Floor;Named Hiisi Warrior Boss (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=236245>QL 180 Awakened Thigh Symbiant, Support Unit Aban</A>;
200;Legs;Support;Kaleva;Penumbra Hollows;In Corridors and on the South 2nd Floor;Named Hiisi Warrior Boss (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=236246>QL 200 Growing Thigh Symbiant, Support Unit Aban</A>;
210;Legs;Support;Kaleva;Penumbra Hollows;In Corridors and on the South 2nd Floor;Named Hiisi Warrior Boss (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=236247>QL 210 Living Thigh Symbiant, Support Unit Aban</A>;
230;Legs;Support;Kaleva;Penumbra Hollows;In Corridors and on the South 2nd Floor;Named Hiisi Warrior Boss (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=236248>QL 230 Vigorous Thigh Symbiant, Support Unit Aban</A>;
190;Left Hand;Support;Kaleva;Penumbra Hollows;In Corridors and on the South 2nd Floor;Named Hiisi Warrior Boss (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=236265>QL 190 Enduring Left Hand Symbiant, Support Unit Aban</A>;
210;Left Hand;Support;Kaleva;Penumbra Hollows;In Corridors and on the South 2nd Floor;Named Hiisi Warrior Boss (8);182;;;<a href=http://aomainframe.info/showitem.asp?AOID=236266>QL 210 Living Left Hand Symbiant, Support Unit Aban</A>;
170;Chest;Infantry;Kaoline Suzerain;Scheol Upper;North from West Incarnator;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235689>QL 170 Active Chest Symbiant, Infantry Unit Aban</A>;
140;Left Wrist;Control;Kaoline Suzerain;Scheol Upper;North from West Incarnator;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236428>QL 140 Running Left Wrist Symbiant, Control Unit Aban</A>;
100;Right Hand;Control;Kaoline Suzerain;Scheol Upper;North from West Incarnator;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236445>QL 100 Breathing Right Hand Symbiant, Control Unit Aban</A>;
110;Right Hand;Control;Kaoline Suzerain;Scheol Upper;North from West Incarnator;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236446>QL 110 Operative Right Hand Symbiant, Control Unit Aban</A>;
130;Right Hand;Control;Kaoline Suzerain;Scheol Upper;North from West Incarnator;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236447>QL 130 Residing Right Hand Symbiant, Control Unit Aban</A>;
160;Waist;Artillery;Kaoline Suzerain;Scheol Upper;North from West Incarnator;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235520>QL 160 Working Waist Symbiant, Artillery Unit Aban</A>;
150;Right Hand;Control;Kaoline Suzerain;Scheol Upper;North from West Incarnator;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236448>QL 150 Surviving Right Hand Symbiant, Control Unit Aban</A>;
130;Chest;Artillery;Khemhet;Scheol Upper;NorthEast from Temple Bog;6 Named: Thapt, Kheferu, Nabur...;110;;;<a href=http://aomainframe.info/showitem.asp?AOID=235466>QL 130 Residing Chest Symbiant, Artillery Unit Aban</A>;
120;Left Arm;Support;Khemhet;Scheol Upper;NorthEast from Temple Bog;6 Named: Thapt, Kheferu, Nabur...;110;;;<a href=http://aomainframe.info/showitem.asp?AOID=236154>QL 120 Prevailing Left Arm Symbiant, Support Unit Aban</A>;
130;Left Arm;Support;Khemhet;Scheol Upper;NorthEast from Temple Bog;6 Named: Thapt, Kheferu, Nabur...;110;;;<a href=http://aomainframe.info/showitem.asp?AOID=236155>QL 130 Residing Left Arm Symbiant, Support Unit Aban</A>;
150;Left Arm;Support;Khemhet;Scheol Upper;NorthEast from Temple Bog;6 Named: Thapt, Kheferu, Nabur...;110;;;<a href=http://aomainframe.info/showitem.asp?AOID=236156>QL 150 Surviving Left Arm Symbiant, Support Unit Aban</A>;
110;Right Wrist;Support;Khemhet;Scheol Upper;NorthEast from Temple Bog;6 Named: Thapt, Kheferu, Nabur...;110;;;<a href=http://aomainframe.info/showitem.asp?AOID=236175>QL 110 Operative Right Wrist Symbiant, Support Unit Aban</A>;
90;Ear;Infantry;Khemhet;Scheol Upper;NorthEast from Temple Bog;6 Named: Thapt, Kheferu, Nabur...;110;;;<a href=http://aomainframe.info/showitem.asp?AOID=235652>QL 90 Vibrating Ear Symbiant, Infantry Unit Aban</A>;
100;Left Arm;Support;Khemhet;Scheol Upper;NorthEast from Temple Bog;6 Named: Thapt, Kheferu, Nabur...;110;;;<a href=http://aomainframe.info/showitem.asp?AOID=236153>QL 100 Breathing Left Arm Symbiant, Support Unit Aban</A>;
120;Right Arm;Artillery;Lethargic Spirit;Scheol Lower;Necropolis (Ergo);Spirits/Spirit Hunters;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235451>QL 120 Prevailing Right Arm Symbiant, Artillery Unit Aban</A>;
120;Eye;Support;Lethargic Spirit;Scheol Lower;Necropolis (Ergo);Spirits/Spirit Hunters;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236066>QL 120 Prevailing Ocular Symbiant, Support Unit Aban</A>;
150;Eye;Support;Lethargic Spirit;Scheol Lower;Necropolis (Ergo);Spirits/Spirit Hunters;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236067>QL 150 Surviving Ocular Symbiant, Support Unit Aban</A>;
160;Eye;Support;Lethargic Spirit;Scheol Lower;Necropolis (Ergo);Spirits/Spirit Hunters;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236068>QL 160 Working Ocular Symbiant, Support Unit Aban</A>;
170;Eye;Support;Lethargic Spirit;Scheol Lower;Necropolis (Ergo);Spirits/Spirit Hunters;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236069>QL 170 Active Ocular Symbiant, Support Unit Aban</A>;
110;Head;Infantry;Lethargic Spirit;Scheol Lower;Necropolis (Ergo);Spirits/Spirit Hunters;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235639>QL 110 Operative Brain Symbiant, Infantry Unit Aban</A>;
120;Head;Support;Lethargic Spirit;Scheol Lower;Necropolis (Ergo);Spirits/Spirit Hunters;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236082>QL 120 Prevailing Brain Symbiant, Support Unit Aban</A>;
110;Waist;Artillery;Loessial Suzerain;Scheol Upper;West Incarnator;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235517>QL 110 Operative Waist Symbiant, Artillery Unit Aban</A>;
90;Left Arm;Control;Loessial Suzerain;Scheol Upper;West Incarnator;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236372>QL 90 Vibrating Left Arm Symbiant, Control Unit Aban</A>;
100;Left Arm;Control;Loessial Suzerain;Scheol Upper;West Incarnator;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236373>QL 100 Breathing Left Arm Symbiant, Control Unit Aban</A>;
110;Left Arm;Control;Loessial Suzerain;Scheol Upper;West Incarnator;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236374>QL 110 Operative Left Arm Symbiant, Control Unit Aban</A>;
150;Left Arm;Control;Loessial Suzerain;Scheol Upper;West Incarnator;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236375>QL 150 Surviving Left Arm Symbiant, Control Unit Aban</A>;
170;Right Arm;Infantry;Loessial Suzerain;Scheol Upper;West Incarnator;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235673>QL 170 Active Right Arm Symbiant, Infantry Unit Aban</A>;
110;Waist;Infantry;Loltonunon;Scheol Lower;Hall of Scheol, The Approach;5 Named Hiathlin;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235737>QL 110 Operative Waist Symbiant, Infantry Unit Aban</A>;
160;Right Hand;Artillery;Lurky;Adonis NW;The Jaws;Named Dryads (5);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=235555>QL 160 Working Right Hand Symbiant, Artillery Unit Aban</A>;
200;Left Hand;Control;Lurky;Adonis NW;The Jaws;Named Dryads (5);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=236485>QL 200 Growing Left Hand Symbiant, Control Unit Aban</A>;
160;Feet;Control;Lurky;Adonis NW;The Jaws;Named Dryads (5);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=236499>QL 160 Working Feet Symbiant, Control Unit Aban</A>;
190;Feet;Control;Lurky;Adonis NW;The Jaws;Named Dryads (5);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=236500>QL 190 Enduring Feet Symbiant, Control Unit Aban</A>;
200;Chest;Infantry;Lurky;Adonis NW;The Jaws;Named Dryads (5);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=235691>QL 200 Growing Chest Symbiant, Infantry Unit Aban</A>;
200;Feet;Control;Lurky;Adonis NW;The Jaws;Named Dryads (5);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=236501>QL 200 Growing Feet Symbiant, Control Unit Aban</A>;
210;Chest;Infantry;Lurky;Adonis NW;The Jaws;Named Dryads (5);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=235692>QL 210 Living Chest Symbiant, Infantry Unit Aban</A>;
250;Right Arm;Infantry;Lya;Inferno Frontier (near Ergo);WSW from QL 255 Incarnator;Maychwyawi;220;;;<a href=http://aomainframe.info/showitem.asp?AOID=235679>QL 250 Excited Right Arm Symbiant, Infantry Unit Aban</A>;
140;Eye;Infantry;Marem;Scheol Upper;Northeast Croakers\'s ledge;Birds/Imps;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235623>QL 140 Running Ocular Symbiant, Infantry Unit Aban</A>;
100;Left Hand;Extermination;Marem;Scheol Upper;Northeast Croakers\'s ledge;Birds/Imps;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236030>QL 100 Breathing Left Hand Symbiant, Extermination Unit Aban</A>;
110;Left Hand;Extermination;Marem;Scheol Upper;Northeast Croakers\'s ledge;Birds/Imps;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236031>QL 110 Operative Left Hand Symbiant, Extermination Unit Aban</A>;
170;Legs;Extermination;Marem;Scheol Upper;Northeast Croakers\'s ledge;Birds/Imps;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236017>QL 170 Active Thigh Symbiant, Extermination Unit Aban</A>;
150;Left Hand;Extermination;Marem;Scheol Upper;Northeast Croakers\'s ledge;Birds/Imps;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236032>QL 150 Surviving Left Hand Symbiant, Extermination Unit Aban</A>;
90;Left Arm;Artillery;Marly Suzerain;Scheol Upper;West Incarnator & NW;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235484>QL 90 Vibrating Left Arm Symbiant, Artillery Unit Aban</A>;
140;Ear;Infantry;Marly Suzerain;Scheol Upper;West Incarnator & NW;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235655>QL 140 Running Ear Symbiant, Infantry Unit Aban</A>;
100;Left Wrist;Support;Marly Suzerain;Scheol Upper;West Incarnator & NW;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236210>QL 100 Breathing Left Wrist Symbiant, Support Unit Aban</A>;
110;Left Wrist;Support;Marly Suzerain;Scheol Upper;West Incarnator & NW;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236211>QL 110 Operative Left Wrist Symbiant, Support Unit Aban</A>;
140;Left Wrist;Support;Marly Suzerain;Scheol Upper;West Incarnator & NW;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236212>QL 140 Running Left Wrist Symbiant, Support Unit Aban</A>;
150;Left Wrist;Support;Marly Suzerain;Scheol Upper;West Incarnator & NW;Eremites;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236213>QL 150 Surviving Left Wrist Symbiant, Support Unit Aban</A>;
90;Ear;Support;Misery;Scheol Lower;Necropolis NE;Noxious Minx;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236099>QL 90 Vibrating Ear Symbiant, Support Unit Aban</A>;
100;Ear;Support;Misery;Scheol Lower;Necropolis NE;Noxious Minx;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236100>QL 100 Breathing Ear Symbiant, Support Unit Aban</A>;
150;Ear;Support;Misery;Scheol Lower;Necropolis NE;Noxious Minx;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236102>QL 150 Surviving Ear Symbiant, Support Unit Aban</A>;
130;Right Arm;Artillery;Misery;Scheol Lower;Necropolis NE;Noxious Minx;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235452>QL 130 Residing Right Arm Symbiant, Artillery Unit Aban</A>;
110;Ear;Support;Misery;Scheol Lower;Necropolis NE;Noxious Minx;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236101>QL 110 Operative Ear Symbiant, Support Unit Aban</A>;
130;Head;Infantry;Misery;Scheol Lower;Necropolis NE;Noxious Minx;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235640>QL 130 Residing Brain Symbiant, Infantry Unit Aban</A>;
210;Right Hand;Artillery;Moochy;Adonis North;The Jaws;Moochy&Named Dryads;165;;;<a href=http://aomainframe.info/showitem.asp?AOID=235557>QL 210 Living Right Hand Symbiant, Artillery Unit Aban</A>;
210;Left Arm;Infantry;Moochy;Adonis North;The Jaws;Moochy&Named Dryads;165;;;<a href=http://aomainframe.info/showitem.asp?AOID=235709>QL 210 Living Left Arm Symbiant, Infantry Unit Aban</A>;
260;Head;Artillery;Morrow;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235420>QL 260 Vital Brain Symbiant, Artillery Unit Aban</A>;
180;Ear;Extermination;Morrow;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235876>QL 180 Awakened Ear Symbiant, Extermination Unit Aban</A>;
190;Ear;Extermination;Morrow;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235877>QL 190 Enduring Ear Symbiant, Extermination Unit Aban</A>;
200;Ear;Extermination;Morrow;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235878>QL 200 Growing Ear Symbiant, Extermination Unit Aban</A>;
240;Right Hand;Artillery;Morrow;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235560>QL 240 Effective Right Hand Symbiant, Artillery Unit Aban</A>;
230;Head;Extermination;Morrow;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235863>QL 230 Vigorous Brain Symbiant, Extermination Unit Aban</A>;
250;Head;Extermination;Morrow;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235864>QL 250 Excited Brain Symbiant, Extermination Unit Aban</A>;
220;Waist;Infantry;Odqan;Inferno;SW Yuttos Marshes;Named Spirits: Enkindled 208;220;;;<a href=http://aomainframe.info/showitem.asp?AOID=235742>QL 220 Persisting Waist Symbiant, Infantry Unit Aban</A>;
170;Waist;Artillery;Old Salty;Adonis Abyss;West / North;Named Dryads (6);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=235521>QL 170 Active Waist Symbiant, Artillery Unit Aban</A>;
210;Ear;Infantry;Old Salty;Adonis Abyss;West / North;Named Dryads (6);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=235659>QL 210 Living Ear Symbiant, Infantry Unit Aban</A>;
180;Feet;Support;Old Salty;Adonis Abyss;West / North;Named Dryads (6);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=236278>QL 180 Awakened Feet Symbiant, Support Unit Aban</A>;
210;Feet;Support;Old Salty;Adonis Abyss;West / North;Named Dryads (6);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=236279>QL 210 Living Feet Symbiant, Support Unit Aban</A>;
210;Eye;Control;Old Salty;Adonis Abyss;West / North;Named Dryads (6);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=236294>QL 210 Living Ocular Symbiant, Control Unit Aban</A>;
200;Head;Control;Old Salty;Adonis Abyss;West / North;Named Dryads (6);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=236310>QL 200 Growing Brain Symbiant, Control Unit Aban</A>;
180;Ear;Control;Old Salty;Adonis Abyss;West / North;Named Dryads (6);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=236326>QL 180 Awakened Ear Symbiant, Control Unit Aban</A>;
190;Ear;Control;Old Salty;Adonis Abyss;West / North;Named Dryads (6);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=236327>QL 190 Enduring Ear Symbiant, Control Unit Aban</A>;
220;Right Arm;Control;Old Salty;Adonis Abyss;West / North;Named Dryads (6);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=236344>QL 220 Persisting Right Arm Symbiant, Control Unit Aban</A>;
200;Ear;Infantry;Old Salty;Adonis Abyss;West / North;Named Dryads (6);165;;;<a href=http://aomainframe.info/showitem.asp?AOID=235658>QL 200 Growing Ear Symbiant, Infantry Unit Aban</A>;
120;Waist;Artillery;Ooze;Scheol Upper;The Temple Bog (Swamp under Bridge);Named Girders: Dirty, Sloughy, ...;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235518>QL 120 Prevailing Waist Symbiant, Artillery Unit Aban</A>;
90;Chest;Infantry;Ooze;Scheol Upper;The Temple Bog (Swamp under Bridge);Named Girders: Dirty, Sloughy, ...;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=235687>QL 90 Vibrating Chest Symbiant, Infantry Unit Aban</A>;
90;Right Wrist;Control;Ooze;Scheol Upper;The Temple Bog (Swamp under Bridge);Named Girders: Dirty, Sloughy, ...;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236392>QL 90 Vibrating Right Wrist Symbiant, Control Unit Aban</A>;
150;Right Wrist;Control;Ooze;Scheol Upper;The Temple Bog (Swamp under Bridge);Named Girders: Dirty, Sloughy, ...;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236393>QL 150 Surviving Right Wrist Symbiant, Control Unit Aban</A>;
110;Waist;Control;Ooze;Scheol Upper;The Temple Bog (Swamp under Bridge);Named Girders: Dirty, Sloughy, ...;125;;;<a href=http://aomainframe.info/showitem.asp?AOID=236411>QL 110 Operative Waist Symbiant, Control Unit Aban</A>;
270;Chest;Infantry;Pazuzu;Inferno Frontier;QL 255 Incarnator;Crete, Syros, Limnos;220;;;<a href=http://aomainframe.info/showitem.asp?AOID=235695>QL 270 Cognizant Chest Symbiant, Infantry Unit Aban</A>;
240;Left Arm;Artillery;Quake;Adonis SE;In the Sand;Whirling Rocks and Named Golems;195;;;<a href=http://aomainframe.info/showitem.asp?AOID=235490>QL 240 Effective Left Arm Symbiant, Artillery Unit Aban</A>;
240;Right Wrist;Artillery;Quake;Adonis SE;In the Sand;Whirling Rocks and Named Golems;195;;;<a href=http://aomainframe.info/showitem.asp?AOID=235506>QL 240 Effective Right Wrist Symbiant, Artillery Unit Aban</A>;
230;Right Arm;Infantry;Quake;Adonis SE;In the Sand;Whirling Rocks and Named Golems;195;;;<a href=http://aomainframe.info/showitem.asp?AOID=235677>QL 230 Vigorous Right Arm Symbiant, Infantry Unit Aban</A>;
220;Ear;Control;Quake;Adonis SE;In the Sand;Whirling Rocks and Named Golems;195;;;<a href=http://aomainframe.info/showitem.asp?AOID=236328>QL 220 Persisting Ear Symbiant, Control Unit Aban</A>;
220;Right Arm;Control;Quake;Adonis SE;In the Sand;Whirling Rocks and Named Golems;195;;;<a href=http://aomainframe.info/showitem.asp?AOID=236344>QL 220 Persisting Right Arm Symbiant, Control Unit Aban</A>;
230;Right Arm;Control;Quake;Adonis SE;In the Sand;Whirling Rocks and Named Golems;195;;;<a href=http://aomainframe.info/showitem.asp?AOID=236345>QL 230 Vigorous Right Arm Symbiant, Control Unit Aban</A>;
240;Chest;Control;Quake;Adonis SE;In the Sand;Whirling Rocks and Named Golems;195;;;<a href=http://aomainframe.info/showitem.asp?AOID=236362>QL 240 Effective Chest Symbiant, Control Unit Aban</A>;
240;Ear;Support;Quake;Adonis SE;In the Sand;Whirling Rocks and Named Golems;195;;;<a href=http://aomainframe.info/showitem.asp?AOID=236107>QL 240 Effective Ear Symbiant, Support Unit Aban</A>;
240;Legs;Support;Quake;Adonis SE;In the Sand;Whirling Rocks and Named Golems;195;;;<a href=http://aomainframe.info/showitem.asp?AOID=236249>QL 240 Effective Thigh Symbiant, Support Unit Aban</A>;
240;Right Arm;Control;Quake;Adonis SE;In the Sand;Whirling Rocks and Named Golems;195;;;<a href=http://aomainframe.info/showitem.asp?AOID=236346>QL 240 Effective Right Arm Symbiant, Control Unit Aban</A>;
230;Left Arm;Control;Quake;Adonis SE;In the Sand;Whirling Rocks and Named Golems;195;;;<a href=http://aomainframe.info/showitem.asp?AOID=236379>QL 230 Vigorous Left Arm Symbiant, Control Unit Aban</A>;
250;Head;Artillery;Quondam;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235419>QL 250 Excited Brain Symbiant, Artillery Unit Aban</A>;
260;Waist;Artillery;Quondam;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235524>QL 260 Vital Waist Symbiant, Artillery Unit Aban</A>;
260;Legs;Infantry;Quondam;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235796>QL 260 Vital Thigh Symbiant, Infantry Unit Aban</A>;
260;Feet;Infantry;Quondam;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235830>QL 260 Vital Feet Symbiant, Infantry Unit Aban</A>;
240;Eye;Extermination;Quondam;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235845>QL 240 Effective Ocular Symbiant, Extermination Unit Aban</A>;
180;Head;Extermination;Quondam;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235860>QL 180 Awakened Brain Symbiant, Extermination Unit Aban</A>;
200;Head;Extermination;Quondam;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235861>QL 200 Growing Brain Symbiant, Extermination Unit Aban</A>;
220;Head;Extermination;Quondam;Penumbra Valley;Frozen Plateu Island;Every mobs on the Isle;215;;;<a href=http://aomainframe.info/showitem.asp?AOID=235862>QL 220 Persisting Brain Symbiant, Extermination Unit Aban</A>;
280;Waist;Artillery;Rallies Fete;Inferno;North from Sorrow;Tiunissik Spot;235;;;<a href=http://aomainframe.info/showitem.asp?AOID=235525>QL 280 Alert Waist Symbiant, Artillery Unit Aban</A>;
280;Left Wrist;Extermination;Rallies Fete;Inferno;North from Sorrow;Tiunissik Spot;235;;;<a href=http://aomainframe.info/showitem.asp?AOID=235986>QL 280 Alert Left Wrist Symbiant, Extermination Unit Aban</A>;
170;Ear;Artillery;Redeemed Gilthar;Adonis;Redeemed Temple & Outside;Redeemed Faction Boss & Named Redeemed;175;;;<a href=http://aomainframe.info/showitem.asp?AOID=235436>QL 170 Active Ear Symbiant, Artillery Unit Aban</A>;
270;Right Arm;Support;Relief Teals;Inferno;SE Xark's Lair Inferno;Pyiininnik & Pyiininnik's Shadow;220;;;<a href=http://aomainframe.info/showitem.asp?AOID=236122>QL 270 Cognizant Right Arm Symbiant, Support Unit Aban</A>;
250;Chest;Support;Relief Teals;Inferno;SE Xark's Lair Inferno;Pyiininnik & Pyiininnik's Shadow;220;;;<a href=http://aomainframe.info/showitem.asp?AOID=236139>QL 250 Excited Chest Symbiant, Support Unit Aban</A>;
260;Chest;Support;Relief Teals;Inferno;SE Xark's Lair Inferno;Pyiininnik & Pyiininnik's Shadow;220;;;<a href=http://aomainframe.info/showitem.asp?AOID=236140>QL 260 Vital Chest Symbiant, Support Unit Aban</A>;
